"id","link","title","author","created_date"
11624,#,#,#,"2022-12-02 07:10:35"
11625,#,#,#,"2022-12-02 07:10:37"
11626,#,#,#,"2022-12-02 07:10:39"
11627,#,#,#,"2022-12-02 07:10:40"
11628,#,#,#,"2022-12-02 07:10:42"
11629,#,#,#,"2022-12-02 07:10:43"
11630,#,#,#,"2022-12-02 07:10:45"
11631,#,#,#,"2022-12-02 07:10:46"
11632,#,#,#,"2022-12-02 07:10:48"
11633,#,#,#,"2022-12-02 07:10:49"
11634,#,#,#,"2022-12-02 07:10:51"
11635,#,#,#,"2022-12-02 07:10:52"
11636,#,#,#,"2022-12-02 07:10:54"
11637,#,#,#,"2022-12-02 07:10:55"
11638,#,#,#,"2022-12-02 07:10:57"
11639,#,#,#,"2022-12-02 07:10:58"
11640,#,#,#,"2022-12-02 07:11:01"
11641,#,#,#,"2022-12-02 07:11:02"
11642,#,#,#,"2022-12-02 07:11:04"
11643,#,#,#,"2022-12-02 07:11:05"
11644,#,#,#,"2022-12-02 07:11:07"
11645,#,#,#,"2022-12-02 07:11:08"
11646,#,#,#,"2022-12-02 07:11:10"
11647,#,#,#,"2022-12-02 07:11:11"
11648,#,#,#,"2022-12-02 07:11:13"
11649,#,#,#,"2022-12-02 07:11:14"
11650,#,#,#,"2022-12-02 07:11:16"
11651,#,#,#,"2022-12-02 07:11:17"
11652,#,#,#,"2022-12-02 07:11:19"
11653,#,#,#,"2022-12-02 07:11:20"
11654,#,#,#,"2022-12-02 07:11:22"
11655,#,#,#,"2022-12-02 07:11:23"
11656,#,#,#,"2022-12-02 07:11:25"
11657,#,#,#,"2022-12-02 07:11:26"
11658,#,#,#,"2022-12-02 07:11:29"
11659,#,#,#,"2022-12-02 07:11:31"
11660,#,#,#,"2022-12-02 07:11:32"
11661,#,#,#,"2022-12-02 07:11:34"
11662,#,#,#,"2022-12-02 07:11:36"
11663,#,#,#,"2022-12-02 07:11:37"
11664,#,#,#,"2022-12-02 07:11:39"
11665,#,#,#,"2022-12-02 07:11:40"
11666,#,#,#,"2022-12-02 07:11:42"
11667,#,#,#,"2022-12-02 07:11:43"
11668,#,#,#,"2022-12-02 07:11:45"
11669,#,#,#,"2022-12-02 07:11:46"
11670,#,#,#,"2022-12-02 07:11:48"
11671,#,#,#,"2022-12-02 07:11:49"
11672,#,#,#,"2022-12-02 07:11:51"
11673,#,#,#,"2022-12-02 07:11:52"
11674,#,#,#,"2022-12-02 07:11:54"
11675,#,#,#,"2022-12-02 07:11:55"
11676,#,#,#,"2022-12-02 07:11:57"
11677,#,#,#,"2022-12-02 07:11:59"
11678,#,#,#,"2022-12-02 07:12:00"
11679,#,#,#,"2022-12-02 07:12:02"
11680,#,#,#,"2022-12-02 07:12:03"
11681,#,#,#,"2022-12-02 07:12:05"
11682,#,#,#,"2022-12-02 07:12:06"
11683,#,#,#,"2022-12-02 07:12:08"
11684,#,#,#,"2022-12-02 07:12:09"
11685,#,#,#,"2022-12-02 07:12:11"
11686,#,#,#,"2022-12-02 07:12:12"
11687,#,#,#,"2022-12-02 07:12:14"
11688,#,#,#,"2022-12-02 07:12:15"
11689,#,#,#,"2022-12-02 07:12:17"
11690,#,#,#,"2022-12-02 07:12:18"
11691,#,#,#,"2022-12-02 07:12:20"
11692,#,#,#,"2022-12-02 07:12:22"
11693,#,#,#,"2022-12-02 07:12:23"
11694,#,#,#,"2022-12-02 07:12:25"
11695,#,#,#,"2022-12-02 07:12:27"
11696,#,#,#,"2022-12-02 07:12:28"
11697,#,#,#,"2022-12-02 07:12:30"
11698,#,#,#,"2022-12-02 07:12:31"
11699,#,#,#,"2022-12-02 07:12:33"
11700,#,#,#,"2022-12-02 07:12:34"
11701,#,#,#,"2022-12-02 07:12:36"
11702,#,#,#,"2022-12-02 07:12:37"
11703,#,#,#,"2022-12-02 07:12:39"
11704,#,#,#,"2022-12-02 07:12:40"
11705,#,#,#,"2022-12-02 07:12:42"
11706,#,#,#,"2022-12-02 07:12:43"
11707,#,#,#,"2022-12-02 07:12:45"
11708,#,#,#,"2022-12-02 07:12:46"
11709,#,#,#,"2022-12-02 07:12:48"
11710,#,#,#,"2022-12-02 07:12:51"
11711,#,#,#,"2022-12-02 07:12:52"
11712,#,#,#,"2022-12-02 07:12:54"
11713,#,#,#,"2022-12-02 07:12:55"
11714,#,#,#,"2022-12-02 07:12:57"
11715,#,#,#,"2022-12-02 07:12:58"
11716,#,#,#,"2022-12-02 07:13:00"
11717,#,#,#,"2022-12-02 07:13:01"
11718,#,#,#,"2022-12-02 07:13:03"
11719,#,#,#,"2022-12-02 07:13:04"
11720,#,#,#,"2022-12-02 07:13:06"
11721,#,#,#,"2022-12-02 07:13:07"
11722,#,#,#,"2022-12-02 07:13:09"
11723,#,#,#,"2022-12-02 07:13:10"
11724,#,#,#,"2022-12-02 07:13:12"
11725,#,#,#,"2022-12-02 07:13:13"
11726,#,#,#,"2022-12-02 07:13:16"
11727,#,#,#,"2022-12-02 07:13:18"
11728,#,#,#,"2022-12-02 07:13:19"
11729,#,#,#,"2022-12-02 07:13:20"
11730,#,#,#,"2022-12-02 07:13:22"
11731,#,#,#,"2022-12-02 07:13:23"
11732,#,#,#,"2022-12-02 07:13:25"
11733,#,#,#,"2022-12-02 07:13:26"
11734,#,#,#,"2022-12-02 07:13:28"
11735,#,#,#,"2022-12-02 07:13:29"
11736,#,#,#,"2022-12-02 07:13:31"
11737,#,#,#,"2022-12-02 07:13:33"
11738,#,#,#,"2022-12-02 07:13:34"
11739,#,#,#,"2022-12-02 07:13:35"
11740,#,#,#,"2022-12-02 07:13:37"
11741,#,#,#,"2022-12-02 07:13:39"
11742,#,#,#,"2022-12-02 07:13:40"
11743,#,#,#,"2022-12-02 07:13:42"
11744,#,#,#,"2022-12-02 07:13:43"
11745,#,#,#,"2022-12-02 07:13:45"
11746,#,#,#,"2022-12-02 07:13:46"
11747,#,#,#,"2022-12-02 07:13:48"
11748,#,#,#,"2022-12-02 07:13:49"
11749,#,#,#,"2022-12-02 07:13:51"
11750,#,#,#,"2022-12-02 07:13:53"
11751,#,#,#,"2022-12-02 07:13:54"
11752,#,#,#,"2022-12-02 07:13:56"
11753,#,#,#,"2022-12-02 07:13:57"
11754,#,#,#,"2022-12-02 07:13:59"
11755,#,#,#,"2022-12-02 07:14:00"
11756,#,#,#,"2022-12-02 07:14:02"
11757,#,#,#,"2022-12-02 07:14:04"
11758,#,#,#,"2022-12-02 07:14:06"
11759,#,#,#,"2022-12-02 07:14:08"
11760,#,#,#,"2022-12-02 07:14:09"
11761,#,#,#,"2022-12-02 07:14:11"
11762,#,#,#,"2022-12-02 07:14:12"
11763,#,#,#,"2022-12-02 07:14:14"
11764,#,#,#,"2022-12-02 07:14:15"
11765,#,#,#,"2022-12-02 07:14:17"
11766,#,#,#,"2022-12-02 07:14:18"
11767,#,#,#,"2022-12-02 07:14:20"
11768,#,#,#,"2022-12-02 07:14:21"
11769,#,#,#,"2022-12-02 07:14:24"
11770,#,#,#,"2022-12-02 07:14:25"
11771,#,#,#,"2022-12-02 07:14:27"
11772,#,#,#,"2022-12-02 07:14:28"
11773,#,#,#,"2022-12-02 07:14:30"
11774,#,#,#,"2022-12-02 07:14:31"
11775,#,#,#,"2022-12-02 07:14:33"
11776,#,#,#,"2022-12-02 07:14:34"
11777,#,#,#,"2022-12-02 07:14:36"
11778,#,#,#,"2022-12-02 07:14:37"
11779,#,#,#,"2022-12-02 07:14:39"
11780,#,#,#,"2022-12-02 07:14:41"
11781,#,#,#,"2022-12-02 07:14:43"
11782,#,#,#,"2022-12-02 07:14:44"
11783,#,#,#,"2022-12-02 07:14:46"
11784,#,#,#,"2022-12-02 07:14:47"
11785,#,#,#,"2022-12-02 07:14:49"
11786,#,#,#,"2022-12-02 07:14:50"
11787,#,#,#,"2022-12-02 07:14:52"
11788,#,#,#,"2022-12-02 07:14:53"
11789,#,#,#,"2022-12-02 07:14:55"
11790,#,#,#,"2022-12-02 07:14:56"
11791,#,#,#,"2022-12-02 07:14:58"
11792,#,#,#,"2022-12-02 07:14:59"
11793,#,#,#,"2022-12-02 07:15:01"
11794,#,#,#,"2022-12-02 07:15:02"
11795,#,#,#,"2022-12-02 07:15:04"
11796,#,#,#,"2022-12-02 07:15:06"
11797,#,#,#,"2022-12-02 07:15:07"
11798,#,#,#,"2022-12-02 07:15:09"
11799,#,#,#,"2022-12-02 07:15:10"
11800,#,#,#,"2022-12-02 07:15:13"
11801,#,#,#,"2022-12-02 07:15:14"
11802,#,#,#,"2022-12-02 07:15:16"
11803,#,#,#,"2022-12-02 07:15:17"
11804,#,#,#,"2022-12-02 07:15:19"
11805,#,#,#,"2022-12-02 07:15:20"
11806,#,#,#,"2022-12-02 07:15:22"
11807,#,#,#,"2022-12-02 07:15:24"
11808,#,#,#,"2022-12-02 07:15:26"
11809,#,#,#,"2022-12-02 07:15:27"
11810,#,#,#,"2022-12-02 07:15:29"
11811,#,#,#,"2022-12-02 07:15:30"
11812,#,#,#,"2022-12-02 07:15:32"
11813,#,#,#,"2022-12-02 07:15:33"
11814,#,#,#,"2022-12-02 07:15:35"
11815,#,#,#,"2022-12-02 07:15:36"
11816,#,#,#,"2022-12-02 07:15:38"
11817,#,#,#,"2022-12-02 07:15:39"
11818,#,#,#,"2022-12-02 07:15:41"
11819,#,#,#,"2022-12-02 07:15:42"
11820,#,#,#,"2022-12-02 07:15:44"
11821,#,#,#,"2022-12-02 07:15:45"
11822,#,#,#,"2022-12-02 07:15:49"
11823,#,#,#,"2022-12-02 07:15:50"
11824,#,#,#,"2022-12-02 07:15:52"
11825,#,#,#,"2022-12-02 07:15:53"
11826,#,#,#,"2022-12-02 07:15:55"
11827,#,#,#,"2022-12-02 07:15:56"
11828,#,#,#,"2022-12-02 07:15:58"
11829,#,#,#,"2022-12-02 07:15:59"
11830,#,#,#,"2022-12-02 07:16:01"
11831,#,#,#,"2022-12-02 07:16:07"
11832,#,#,#,"2022-12-02 07:16:09"
11833,#,#,#,"2022-12-02 07:16:10"
11834,#,#,#,"2022-12-02 07:16:13"
11835,#,#,#,"2022-12-02 07:16:14"
11836,#,#,#,"2022-12-02 07:16:16"
11837,#,#,#,"2022-12-02 07:16:17"
11838,#,#,#,"2022-12-02 07:16:19"
11839,#,#,#,"2022-12-02 07:16:20"
11840,#,#,#,"2022-12-02 07:16:22"
11841,#,#,#,"2022-12-02 07:16:24"
11842,#,#,#,"2022-12-02 07:16:25"
11843,#,#,#,"2022-12-02 07:16:27"
11844,#,#,#,"2022-12-02 07:16:28"
11845,#,#,#,"2022-12-02 07:16:30"
11846,#,#,#,"2022-12-02 07:16:31"
11847,#,#,#,"2022-12-02 07:16:33"
11848,#,#,#,"2022-12-02 07:16:34"
11849,#,#,#,"2022-12-02 07:16:36"
11850,#,#,#,"2022-12-02 07:16:37"
11851,#,#,#,"2022-12-02 07:16:39"
11852,#,#,#,"2022-12-02 07:16:40"
11853,#,#,#,"2022-12-02 07:16:42"
11854,#,#,#,"2022-12-02 07:16:43"
11855,#,#,#,"2022-12-02 07:16:45"
11856,#,#,#,"2022-12-02 07:16:46"
11857,#,#,#,"2022-12-02 07:16:48"
11858,#,#,#,"2022-12-02 07:16:50"
11859,#,#,#,"2022-12-02 07:16:51"
11860,#,#,#,"2022-12-02 07:16:53"
11861,#,#,#,"2022-12-02 07:16:54"
11862,#,#,#,"2022-12-02 07:16:56"
11863,#,#,#,"2022-12-02 07:16:57"
11864,#,#,#,"2022-12-02 07:16:59"
11865,#,#,#,"2022-12-02 07:17:00"
11866,#,#,#,"2022-12-02 07:17:02"
11867,#,#,#,"2022-12-02 07:17:04"
11868,#,#,#,"2022-12-02 07:17:05"
11869,#,#,#,"2022-12-02 07:17:07"
11870,#,#,#,"2022-12-02 07:17:08"
11871,#,#,#,"2022-12-02 07:17:11"
11872,#,#,#,"2022-12-02 07:17:12"
11873,#,#,#,"2022-12-02 07:17:14"
11874,#,#,#,"2022-12-02 07:17:15"
11875,#,#,#,"2022-12-02 07:17:17"
11876,#,#,#,"2022-12-02 07:17:18"
11877,#,#,#,"2022-12-02 07:17:20"
11878,#,#,#,"2022-12-02 07:17:21"
11879,#,#,#,"2022-12-02 07:17:23"
11880,#,#,#,"2022-12-02 07:17:24"
11881,#,#,#,"2022-12-02 07:17:26"
11882,#,#,#,"2022-12-02 07:17:27"
11883,#,#,#,"2022-12-02 07:17:29"
11884,#,#,#,"2022-12-02 07:17:30"
11885,#,#,#,"2022-12-02 07:17:32"
11886,#,#,#,"2022-12-02 07:17:33"
11887,#,#,#,"2022-12-02 07:17:35"
11888,#,#,#,"2022-12-02 07:17:36"
11889,#,#,#,"2022-12-02 07:17:38"
11890,#,#,#,"2022-12-02 07:17:39"
11891,#,#,#,"2022-12-02 07:17:41"
11892,#,#,#,"2022-12-02 07:17:42"
11893,#,#,#,"2022-12-02 07:17:44"
11894,#,#,#,"2022-12-02 07:17:45"
11895,#,#,#,"2022-12-02 07:17:47"
11896,#,#,#,"2022-12-02 07:17:48"
11897,#,#,#,"2022-12-02 07:17:50"
11898,#,#,#,"2022-12-02 07:17:51"
11899,#,#,#,"2022-12-02 07:17:53"
11900,#,#,#,"2022-12-02 07:17:55"
11901,#,#,#,"2022-12-02 07:17:56"
11902,#,#,#,"2022-12-02 07:17:58"
11903,#,#,#,"2022-12-02 07:17:59"
11904,#,#,#,"2022-12-02 07:18:01"
11905,#,#,#,"2022-12-02 07:18:02"
11906,#,#,#,"2022-12-02 07:18:04"
11907,#,#,#,"2022-12-02 07:18:06"
11908,#,#,#,"2022-12-02 07:18:07"
11909,#,#,#,"2022-12-02 07:18:09"
11910,#,#,#,"2022-12-02 07:18:10"
11911,#,#,#,"2022-12-02 07:18:12"
11912,#,#,#,"2022-12-02 07:18:13"
11913,#,#,#,"2022-12-02 07:18:15"
11914,#,#,#,"2022-12-02 07:18:17"
11915,#,#,#,"2022-12-02 07:18:18"
11916,#,#,#,"2022-12-02 07:18:20"
11917,#,#,#,"2022-12-02 07:18:21"
11918,#,#,#,"2022-12-02 07:18:23"
11919,#,#,#,"2022-12-02 07:18:24"
11920,#,#,#,"2022-12-02 07:18:26"
11921,#,#,#,"2022-12-02 07:18:28"
11922,#,#,#,"2022-12-02 07:18:29"
11923,#,#,#,"2022-12-02 07:18:31"
11924,#,#,#,"2022-12-02 07:18:32"
11925,#,#,#,"2022-12-02 07:18:34"
11926,#,#,#,"2022-12-02 07:18:35"
11927,#,#,#,"2022-12-02 07:18:37"
11928,#,#,#,"2022-12-02 07:18:39"
11929,#,#,#,"2022-12-02 07:18:40"
11930,#,#,#,"2022-12-02 07:18:42"
11931,#,#,#,"2022-12-02 07:18:43"
11932,#,#,#,"2022-12-02 07:18:45"
11933,#,#,#,"2022-12-02 07:18:46"
11934,#,#,#,"2022-12-02 07:18:48"
11935,#,#,#,"2022-12-02 07:18:49"
11936,#,#,#,"2022-12-02 07:18:51"
11937,#,#,#,"2022-12-02 07:18:52"
11938,#,#,#,"2022-12-02 07:18:54"
11939,#,#,#,"2022-12-02 07:18:55"
11940,#,#,#,"2022-12-02 07:18:57"
11941,#,#,#,"2022-12-02 07:18:58"
11942,#,#,#,"2022-12-02 07:19:00"
11943,#,#,#,"2022-12-02 07:19:02"
11944,#,#,#,"2022-12-02 07:19:04"
11945,#,#,#,"2022-12-02 07:19:06"
11946,#,#,#,"2022-12-02 07:19:07"
11947,#,#,#,"2022-12-02 07:19:09"
11948,#,#,#,"2022-12-02 07:19:10"
11949,#,#,#,"2022-12-02 07:19:12"
11950,#,#,#,"2022-12-02 07:19:14"
11951,#,#,#,"2022-12-02 07:19:15"
11952,#,#,#,"2022-12-02 07:19:16"
11953,#,#,#,"2022-12-02 07:19:19"
11954,#,#,#,"2022-12-02 07:19:21"
11955,#,#,#,"2022-12-02 07:19:22"
11956,#,#,#,"2022-12-02 07:19:24"
11957,#,#,#,"2022-12-02 07:19:25"
11958,#,#,#,"2022-12-02 07:19:26"
11959,#,#,#,"2022-12-02 07:19:28"
11960,#,#,#,"2022-12-02 07:19:30"
11961,#,#,#,"2022-12-02 07:19:31"
11962,#,#,#,"2022-12-02 07:19:33"
11963,#,#,#,"2022-12-02 07:19:34"
11964,#,#,#,"2022-12-02 07:19:36"
11965,#,#,#,"2022-12-02 07:19:38"
11966,#,#,#,"2022-12-02 07:19:39"
11967,#,#,#,"2022-12-02 07:19:41"
11968,#,#,#,"2022-12-02 07:19:42"
11969,#,#,#,"2022-12-02 07:19:44"
11970,#,#,#,"2022-12-02 07:19:46"
11971,#,#,#,"2022-12-02 07:19:48"
11972,#,#,#,"2022-12-02 07:19:49"
11973,#,#,#,"2022-12-02 07:19:51"
11974,#,#,#,"2022-12-02 07:19:52"
11975,#,#,#,"2022-12-02 07:19:54"
11976,#,#,#,"2022-12-02 07:19:55"
11977,#,#,#,"2022-12-02 07:19:57"
11978,#,#,#,"2022-12-02 07:19:58"
11979,#,#,#,"2022-12-02 07:20:00"
11980,#,#,#,"2022-12-02 07:20:02"
11981,#,#,#,"2022-12-02 07:20:04"
11982,#,#,#,"2022-12-02 07:20:05"
11983,#,#,#,"2022-12-02 07:20:07"
11984,#,#,#,"2022-12-02 07:20:08"
11985,#,#,#,"2022-12-02 07:20:10"
11986,#,#,#,"2022-12-02 07:20:11"
11987,#,#,#,"2022-12-02 07:20:13"
11988,#,#,#,"2022-12-02 07:20:15"
11989,#,#,#,"2022-12-02 07:20:17"
11990,#,#,#,"2022-12-02 07:20:18"
11991,#,#,#,"2022-12-02 07:20:20"
11992,#,#,#,"2022-12-02 07:20:21"
11993,#,#,#,"2022-12-02 07:20:23"
11994,#,#,#,"2022-12-02 07:20:24"
11995,#,#,#,"2022-12-02 07:20:26"
11996,#,#,#,"2022-12-02 07:20:27"
11997,#,#,#,"2022-12-02 07:20:29"
11998,#,#,#,"2022-12-02 07:20:30"
11999,#,#,#,"2022-12-02 07:20:32"
12000,#,#,#,"2022-12-02 07:20:33"
12001,#,#,#,"2022-12-02 07:20:35"
12002,#,#,#,"2022-12-02 07:20:36"
12003,#,#,#,"2022-12-02 07:20:38"
12004,#,#,#,"2022-12-02 07:20:39"
12005,#,#,#,"2022-12-02 07:20:41"
12006,#,#,#,"2022-12-02 07:20:43"
12007,#,#,#,"2022-12-02 07:20:45"
12008,#,#,#,"2022-12-02 07:20:47"
12009,#,#,#,"2022-12-02 07:20:48"
12010,#,#,#,"2022-12-02 07:20:50"
12011,#,#,#,"2022-12-02 07:20:51"
12012,#,#,#,"2022-12-02 07:20:53"
12013,#,#,#,"2022-12-02 07:20:55"
12014,#,#,#,"2022-12-02 07:20:57"
12015,#,#,#,"2022-12-02 07:20:59"
12016,#,#,#,"2022-12-02 07:21:00"
12017,#,#,#,"2022-12-02 07:21:02"
12018,#,#,#,"2022-12-02 07:21:03"
12019,#,#,#,"2022-12-02 07:21:05"
12020,#,#,#,"2022-12-02 07:21:07"
12021,#,#,#,"2022-12-02 07:21:08"
12022,#,#,#,"2022-12-02 07:21:10"
12023,#,#,#,"2022-12-02 07:21:12"
12024,#,#,#,"2022-12-02 07:21:13"
12025,#,#,#,"2022-12-02 07:21:15"
12026,#,#,#,"2022-12-02 07:21:16"
12027,#,#,#,"2022-12-02 07:21:18"
12028,#,#,#,"2022-12-02 07:21:19"
12029,#,#,#,"2022-12-02 07:21:21"
12030,#,#,#,"2022-12-02 07:21:22"
12031,#,#,#,"2022-12-02 07:21:24"
12032,#,#,#,"2022-12-02 07:21:25"
12033,#,#,#,"2022-12-02 07:21:27"
12034,#,#,#,"2022-12-02 07:21:28"
12035,#,#,#,"2022-12-02 07:21:30"
12036,#,#,#,"2022-12-02 07:21:31"
12037,#,#,#,"2022-12-02 07:21:33"
12038,#,#,#,"2022-12-02 07:21:35"
12039,#,#,#,"2022-12-02 07:21:36"
12040,#,#,#,"2022-12-02 07:21:38"
12041,#,#,#,"2022-12-02 07:21:40"
12042,#,#,#,"2022-12-02 07:21:41"
12043,#,#,#,"2022-12-02 07:21:43"
12044,#,#,#,"2022-12-02 07:21:44"
12045,#,#,#,"2022-12-02 07:21:46"
12046,#,#,#,"2022-12-02 07:21:47"
12047,#,#,#,"2022-12-02 07:21:50"
12048,#,#,#,"2022-12-02 07:21:51"
12049,#,#,#,"2022-12-02 07:21:53"
12050,#,#,#,"2022-12-02 07:21:54"
12051,#,#,#,"2022-12-02 07:21:56"
12052,#,#,#,"2022-12-02 07:21:58"
12053,#,#,#,"2022-12-02 07:21:59"
12054,#,#,#,"2022-12-02 07:22:01"
12055,#,#,#,"2022-12-02 07:22:02"
12056,#,#,#,"2022-12-02 07:22:04"
12057,#,#,#,"2022-12-02 07:22:06"
12058,#,#,#,"2022-12-02 07:22:07"
12059,#,#,#,"2022-12-02 07:22:09"
12060,#,#,#,"2022-12-02 07:22:11"
12061,#,#,#,"2022-12-02 07:22:12"
12062,#,#,#,"2022-12-02 07:22:14"
12063,#,#,#,"2022-12-02 07:22:15"
12064,#,#,#,"2022-12-02 07:22:17"
12065,#,#,#,"2022-12-02 07:22:18"
12066,#,#,#,"2022-12-02 07:22:20"
12067,#,#,#,"2022-12-02 07:22:22"
12068,#,#,#,"2022-12-02 07:22:24"
12069,#,#,#,"2022-12-02 07:22:25"
12070,#,#,#,"2022-12-02 07:22:27"
12071,#,#,#,"2022-12-02 07:22:28"
12072,#,#,#,"2022-12-02 07:22:30"
12073,#,#,#,"2022-12-02 07:22:31"
12074,#,#,#,"2022-12-02 07:22:33"
12075,#,#,#,"2022-12-02 07:22:34"
12076,#,#,#,"2022-12-02 07:22:36"
12077,#,#,#,"2022-12-02 07:22:37"
12078,#,#,#,"2022-12-02 07:22:39"
12079,#,#,#,"2022-12-02 07:22:41"
12080,#,#,#,"2022-12-02 07:22:42"
12081,#,#,#,"2022-12-02 07:22:44"
12082,#,#,#,"2022-12-02 07:22:45"
12083,#,#,#,"2022-12-02 07:22:47"
12084,#,#,#,"2022-12-02 07:22:48"
12085,#,#,#,"2022-12-02 07:22:50"
12086,#,#,#,"2022-12-02 07:22:52"
12087,#,#,#,"2022-12-02 07:22:54"
12088,#,#,#,"2022-12-02 07:22:55"
12089,#,#,#,"2022-12-02 07:22:57"
12090,#,#,#,"2022-12-02 07:22:58"
12091,#,#,#,"2022-12-02 07:23:00"
12092,#,#,#,"2022-12-02 07:23:01"
12093,#,#,#,"2022-12-02 07:23:03"
12094,#,#,#,"2022-12-02 07:23:05"
12095,#,#,#,"2022-12-02 07:23:06"
12096,#,#,#,"2022-12-02 07:23:08"
12097,#,#,#,"2022-12-02 07:23:10"
12098,#,#,#,"2022-12-02 07:23:16"
12099,#,#,#,"2022-12-02 07:23:18"
12100,#,#,#,"2022-12-02 07:23:19"
12101,#,#,#,"2022-12-02 07:23:21"
12102,#,#,#,"2022-12-02 07:23:22"
12103,#,#,#,"2022-12-02 07:23:24"
12104,#,#,#,"2022-12-02 07:23:25"
12105,#,#,#,"2022-12-02 07:23:27"
12106,#,#,#,"2022-12-02 07:23:28"
12107,#,#,#,"2022-12-02 07:23:30"
12108,#,#,#,"2022-12-02 07:23:31"
12109,#,#,#,"2022-12-02 07:23:33"
12110,#,#,#,"2022-12-02 07:23:34"
12111,#,#,#,"2022-12-02 07:23:36"
12112,#,#,#,"2022-12-02 07:23:37"
12113,#,#,#,"2022-12-02 07:23:39"
12114,#,#,#,"2022-12-02 07:23:40"
12115,#,#,#,"2022-12-02 07:23:42"
12116,#,#,#,"2022-12-02 07:23:43"
12117,#,#,#,"2022-12-02 07:23:45"
12118,#,#,#,"2022-12-02 07:23:47"
12119,#,#,#,"2022-12-02 07:23:49"
12120,#,#,#,"2022-12-02 07:23:50"
12121,#,#,#,"2022-12-02 07:23:52"
12122,#,#,#,"2022-12-02 07:23:53"
12123,#,#,#,"2022-12-02 07:23:55"
12124,#,#,#,"2022-12-02 07:23:56"
12125,#,#,#,"2022-12-02 07:23:58"
12126,#,#,#,"2022-12-02 07:23:59"
12127,#,#,#,"2022-12-02 07:24:01"
12128,#,#,#,"2022-12-02 07:24:03"
12129,#,#,#,"2022-12-02 07:24:04"
12130,#,#,#,"2022-12-02 07:24:06"
12131,#,#,#,"2022-12-02 07:24:07"
12132,#,#,#,"2022-12-02 07:24:09"
12133,#,#,#,"2022-12-02 07:24:10"
12134,#,#,#,"2022-12-02 07:24:12"
12135,#,#,#,"2022-12-02 07:24:13"
12136,#,#,#,"2022-12-02 07:24:15"
12137,#,#,#,"2022-12-02 07:24:16"
12138,#,#,#,"2022-12-02 07:24:18"
12139,#,#,#,"2022-12-02 07:24:19"
12140,#,#,#,"2022-12-02 07:24:21"
12141,#,#,#,"2022-12-02 07:24:22"
12142,#,#,#,"2022-12-02 07:24:24"
12143,#,#,#,"2022-12-02 07:24:25"
12144,#,#,#,"2022-12-02 07:24:27"
12145,#,#,#,"2022-12-02 07:24:28"
12146,#,#,#,"2022-12-02 07:24:30"
12147,#,#,#,"2022-12-02 07:24:32"
12148,#,#,#,"2022-12-02 07:24:33"
12149,#,#,#,"2022-12-02 07:24:35"
12150,#,#,#,"2022-12-02 07:24:36"
12151,#,#,#,"2022-12-02 07:24:38"
12152,#,#,#,"2022-12-02 07:24:39"
12153,#,#,#,"2022-12-02 07:24:41"
12154,#,#,#,"2022-12-02 07:24:42"
12155,#,#,#,"2022-12-02 07:24:44"
12156,#,#,#,"2022-12-02 07:24:45"
12157,#,#,#,"2022-12-02 07:24:47"
12158,#,#,#,"2022-12-02 07:24:48"
12159,#,#,#,"2022-12-02 07:24:50"
12160,#,#,#,"2022-12-02 07:24:51"
12161,#,#,#,"2022-12-02 07:24:53"
12162,#,#,#,"2022-12-02 07:24:54"
12163,#,#,#,"2022-12-02 07:24:56"
12164,#,#,#,"2022-12-02 07:24:58"
12165,#,#,#,"2022-12-02 07:25:00"
12166,#,#,#,"2022-12-02 07:25:01"
12167,#,#,#,"2022-12-02 07:25:03"
12168,#,#,#,"2022-12-02 07:25:04"
12169,#,#,#,"2022-12-02 07:25:06"
12170,#,#,#,"2022-12-02 07:25:07"
12171,#,#,#,"2022-12-02 07:25:09"
12172,#,#,#,"2022-12-02 07:25:10"
12173,#,#,#,"2022-12-02 07:25:12"
12174,#,#,#,"2022-12-02 07:25:13"
12175,#,#,#,"2022-12-02 07:25:15"
12176,#,#,#,"2022-12-02 07:25:17"
12177,#,#,#,"2022-12-02 07:25:18"
12178,#,#,#,"2022-12-02 07:25:20"
12179,#,#,#,"2022-12-02 07:25:21"
12180,#,#,#,"2022-12-02 07:25:23"
12181,#,#,#,"2022-12-02 07:25:24"
12182,#,#,#,"2022-12-02 07:25:26"
12183,#,#,#,"2022-12-02 07:25:28"
12184,#,#,#,"2022-12-02 07:25:29"
12185,#,#,#,"2022-12-02 07:25:31"
12186,#,#,#,"2022-12-02 07:25:32"
12187,#,#,#,"2022-12-02 07:25:34"
12188,#,#,#,"2022-12-02 07:25:35"
12189,#,#,#,"2022-12-02 07:25:37"
12190,#,#,#,"2022-12-02 07:25:38"
12191,#,#,#,"2022-12-02 07:25:40"
12192,#,#,#,"2022-12-02 07:25:41"
12193,#,#,#,"2022-12-02 07:25:43"
12194,#,#,#,"2022-12-02 07:25:45"
12195,#,#,#,"2022-12-02 07:25:46"
12196,#,#,#,"2022-12-02 07:25:48"
12197,#,#,#,"2022-12-02 07:25:49"
12198,#,#,#,"2022-12-02 07:25:51"
12199,#,#,#,"2022-12-02 07:25:52"
12200,#,#,#,"2022-12-02 07:25:54"
12201,#,#,#,"2022-12-02 07:25:55"
12202,#,#,#,"2022-12-02 07:25:57"
12203,#,#,#,"2022-12-02 07:25:58"
12204,#,#,#,"2022-12-02 07:26:00"
12205,#,#,#,"2022-12-02 07:26:01"
